# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     69     55      -    74      4      0     17   7000   1950      0      0      1      3      0      0 
    0     67     55      -    27      2      0      5   7000   1950      0      0      1      3      8      5 
    0     71     55      -     1      0      0      1   6801   1950      0      0   1712     26   9082   1794 
    0     71     55      -    60      3      0     13   6801   1950      0      0   1712     26   8506   1781 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9825   2037 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9736   1918 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9152   1831 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9715   2380 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   8985   1793 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9706   2262 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26  10029   2413 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9537   2069 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   8177   1804 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9737   2400 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9460   2038 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9296   1889 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9329   1979 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   8805   1835 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9150   1803 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9001   1824 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9899   2388 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9903   2400 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9899   2369 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9022   1830 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9029   1738 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   8990   1822 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   8738   1751 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9721   1888 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9341   1884 
    0     71     56      -    75      4      0     15   6801   1950      0      0   1712     26   9340   1855 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9704   1834 
    0     71     56      -    74      4      0     15   6801   1950      0      0   1712     26   8958   1840 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9806   2405 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   8673   1813 
    0     72     56      -    75      4      0     15   6801   1950      0      0   1712     26   9168   1801 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   8856   1837 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9845   2322 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9182   1812 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9883   2406 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26  10024   2402 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9915   2380 
    0     71     55      -    74      4      0     15   6801   1950      0      0   1712     26   9930   2404 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9883   2386 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9666   2395 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9054   1817 
    0     71     55      -    75      4      0     16   6801   1950      0      0   1712     26   8913   1818 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9909   1992 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1712     26   9935   2388 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9878   2320 
    0     71     55      -    75      4      0     15   6801   1950      0      0   1712     26   9200   1800 
    0     72     55      -    75      4      0     15   6801   1950      0      0   1678     26     11      2 
