# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     69     55      -    78      3      0     18   7000   1950      0      0      1      3      0      0 
    0     69     55      -    32      2      0      7   6801   1950      0      0   1070     16   5139   1833 
    0     70     55      -    47      2      0     10   6801   1950      0      0   1070     16   4911   1558 
    0     69     55      -    79      3      0     15   6801   1950      0      0   1070     16   4586   1287 
    0     70     55      -    79      3      0     15   6801   1950      0      0   1070     16   4376   1279 
    0     69     55      -    80      3      0     16   6801   1950      0      0   1070     16   4910   1364 
    0     70     55      -    79      3      0     15   6801   1950      0      0   1070     16   4805   1351 
    0     69     55      -    79      3      0     15   6801   1950      0      0   1070     16   4767   1564 
    0     70     55      -    79      3      0     15   6801   1950      0      0   1070     16   4851   1835 
    0     69     55      -    79      3      0     15   6801   1950      0      0   1070     16   4336   1262 
    0     70     55      -    79      3      0     15   6801   1950      0      0   1070     16   5005   1836 
    0     70     55      -    79      3      0     16   6801   1950      0      0   1070     16   4809   1847 
    0     69     55      -    79      3      0     15   6801   1950      0      0   1070     16   4324   1339 
    0     69     55      -    79      3      0     15   6801   1950      0      0   1070     16   3896   1256 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4941   1630 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4694   1251 
    0     69     55      -    77      3      0     15   6801   1950      0      0   1070     16   4582   1844 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   5002   1825 
    0     70     55      -    81      3      0     16   6801   1950      0      0   1070     16   4555   1263 
    0     69     55      -    78      3      0     15   6801   1950      0      0   1070     16   4928   1834 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4124   1244 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4814   1816 
    0     68     55      -    78      3      0     15   6801   1950      0      0   1070     16   4152   1251 
    0     69     55      -    79      3      0     16   6801   1950      0      0   1070     16   4883   1358 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4917   1788 
    0     70     55      -    77      3      0     15   6801   1950      0      0   1070     16   4820   1250 
    0     69     55      -    78      3      0     15   6801   1950      0      0   1070     16   4902   1458 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4977   1344 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4148   1247 
    0     68     55      -    78      3      0     15   6801   1950      0      0   1070     16   4189   1530 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4971   1832 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4378   1273 
    0     69     55      -    78      3      0     15   6801   1950      0      0   1070     16   4794   1249 
    0     69     55      -    78      3      0     15   6801   1950      0      0   1070     16   4454   1238 
    0     70     55      -    78      3      0     15   6801   1950      0      0   1070     16   4860   1263 
    0     70     54      -    78      3      0     15   6801   1950      0      0   1070     16   4995   1805 
    0     68     54      -    78      3      0     15   6801   1950      0      0   1070     16   4923   1852 
    0     70     54      -    78      3      0     15   6801   1950      0      0   1070     16   3558   1253 
    0     69     54      -    78      3      0     15   6801   1950      0      0   1070     16   4800   1239 
    0     69     54      -    77      3      0     15   6801   1950      0      0   1070     16   4112   1254 
    0     70     54      -    78      3      0     15   6801   1950      0      0   1070     16   4451   1262 
    0     69     54      -    78      3      0     15   6801   1950      0      0   1070     16   4110   1250 
    0     70     54      -    78      3      0     15   6801   1950      0      0   1070     16   4045   1279 
    0     69     54      -    79      3      0     15   6801   1950      0      0   1070     16   4335   1259 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     69     54      -    77      3      0     15   6801   1950      0      0   1070     16   4161   1267 
    0     68     54      -    79      3      0     15   6801   1950      0      0   1070     16   4955   1852 
    0     70     54      -    80      3      0     16   6801   1950      0      0   1070     16   4886   1827 
    0     70     54      -    79      3      0     15   6801   1950      0      0   1070     16   4556   1250 
    0     68     54      -    79      3      0     15   6801   1950      0      0   1070     16   4219   1237 
    0     69     54      -    80      3      0     16   6801   1950      0      0   1070     16   4851   1257 
