# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     24     47      -     0      0      0      0    405    300      0      0      1      3      0      0 
    0     74     52      -     6      1      0      8   6801   1965     19      0    558      8   3076   3593 
    0     73     52      -    45      6      0     50   6801   1950      0      0    558      8   2941   3264 
    0     74     53      -    45      6      0     50   6801   1950      0      0    558      8   3199   3686 
    0     73     53      -    45      6      0     50   6801   1950      0      0    558      8   2795   3302 
    0     74     53      -    45      6      0     50   6801   1950      0      0    558      8   2805   3122 
    0     73     53      -    45      6      0     50   6801   1950      0      0    558      8   3352   3786 
    0     74     53      -    45      6      0     50   6801   1950      0      0    558      8   3351   3724 
    0     73     54      -    45      6      0     50   6801   1950      0      0    558      8   3348   3776 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   2697   3789 
    0     73     54      -    45      6      0     50   6801   1950      0      0    558      8   3041   3535 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   2709   3789 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   3366   3425 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   3350   3076 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   2709   3079 
    0     74     54      -    45      6      0     50   6801   1950      0      0    558      8   3241   3057 
