# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     67     54      -    86      1      0      4   7000   1950      0      0      1      3      0      0 
    0     65     53      -    40      1      0      1   7000   1950      0      0      1      3      0      1 
    0     48     52      -     8      0      0      2   6801   1605      0      0   1818     32    785     72 
    0     66     53      -    78      1      0      3   6801   1950      0      0   2224     34   3126    911 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2379    356 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   2622    358 
    0     65     53      -    85      1      0      3   6801   1950      0      0   2224     34   3135    357 
    0     64     54      -    86      1      0      3   6801   1950      0      0   2224     34   3143    953 
    0     67     53      -    86      1      0      3   6801   1950      0      0   2224     34   2366    359 
    0     64     54      -    86      1      0      3   6801   1950      0      0   2224     34   2912    361 
    0     65     54      -    85      1      0      3   6801   1950      0      0   2224     34   3127    360 
    0     65     54      -    86      1      0      3   6801   1950      0      0   2224     34   3173    950 
    0     66     53      -    85      1      0      3   6801   1950      0      0   2224     34   2368    358 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3093    364 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   3141    615 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3149    957 
    0     64     53      -    86      1      0      3   6801   1950      0      0   2224     34   2345    357 
    0     67     53      -    85      1      0      3   6801   1950      0      0   2224     34   3009    359 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3118    361 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3130    952 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   1824    355 
    0     64     53      -    86      1      0      3   6801   1950      0      0   2224     34   3111    358 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3148    361 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   3150    955 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2390    358 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   3110    361 
    0     66     53      -    85      1      0      3   6801   1950      0      0   2224     34   3132    360 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3105    960 
    0     65     53      -    85      1      0      3   6801   1950      0      0   2224     34   2361    354 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3083    360 
    0     65     54      -    85      1      0      3   6801   1950      0      0   2224     34   3110    357 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3131    961 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   2333    357 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3058    360 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3125    359 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3112    960 
    0     65     53      -    85      1      0      3   6801   1950      0      0   2224     34   2414    355 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3105    362 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3150    394 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3161    948 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2341    354 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   2870    360 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   3123    362 
    0     64     53      -    86      1      0      3   6801   1950      0      0   2224     34   3127    957 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2388    358 
    0     66     53      -    85      1      0      3   6801   1950      0      0   2224     34   2378    357 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3102    362 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3125    967 
    0     65     54      -    86      1      0      3   6801   1950      0      0   2224     34   2383    357 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2501    362 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3097    362 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   3132    961 
    0     65     53      -    86      1      0      3   6801   1950      0      0   2224     34   2336    357 
    0     64     53      -    85      1      0      3   6801   1950      0      0   2224     34   2424    358 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3105    361 
    0     66     53      -    86      1      0      3   6801   1950      0      0   2224     34   3159    957 
    0     66     54      -    86      1      0      3   6801   1950      0      0   2224     34   2377    358 
    0     65     54      -    86      1      0      3   6801   1950      0      0   2224     34   2795    355 
    0     64     53      -    86      1      0      3   6801   1950      0      0   2224     34   3140    359 
    0     64     53      -    85      1      0      3   6801   1950      0      0   2224     34   3162    957 
