# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     68     53      -    78      3      0     13   7000   1950      0      0      1      3      0      0 
    0     65     53      -    26      1      0      4   6801   1950      0      0    922     16    676     87 
    0     67     53      -    28      1      0      5   6801   1950      0      0   1326     20   4851   1263 
    0     68     53      -    79      3      0     11   6801   1950      0      0   1326     20   4801   1187 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4660   1237 
    0     68     53      -    76      3      0     11   6801   1950      0      0   1326     20   4872   1435 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4881   1242 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4000   1242 
    0     70     53      -    77      3      0     11   6801   1950      0      0   1326     20   4880   1245 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4871   1255 
    0     69     53      -    78      3      0     11   6801   1950      0      0   1326     20   4826   1234 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4765   1254 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4868   1383 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4886   1261 
    0     69     53      -    79      3      0     12   6801   1950      0      0   1326     20   4864   1238 
    0     69     53      -    78      3      0     11   6801   1950      0      0   1326     20   4808   1233 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4661   1179 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4911   1263 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4943   1225 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4662   1312 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4823   1246 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4952   1250 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4903   1246 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4919   1237 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4799   1237 
    0     68     53      -    79      3      0     11   6801   1950      0      0   1326     20   4788   1181 
    0     67     53      -    79      3      0     12   6801   1950      0      0   1326     20   4866   1241 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4759   1224 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4969   1268 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4532   1243 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4850   1231 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4780   1241 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4657   1328 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4870   1257 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4887   1270 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4724   1555 
    0     68     53      -    78      3      0     12   6801   1950      0      0   1326     20   4662   1297 
    0     67     53      -    79      3      0     11   6801   1950      0      0   1326     20   4896   1251 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4869   1243 
    0     68     53      -    79      3      0     12   6801   1950      0      0   1326     20   4842   1243 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4853   1236 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4888   1249 
    0     68     53      -    79      3      0     11   6801   1950      0      0   1326     20   4661   1424 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4459   1246 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4816   1244 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4850   1243 
    0     68     53      -    77      3      0     11   6801   1950      0      0   1326     20   4666   1234 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4878   1238 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4904   1238 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4884   1255 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4779   1232 
    0     67     53      -    76      3      0     11   6801   1950      0      0   1326     20   5011   1254 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   4839   1187 
    0     69     53      -    77      3      0     11   6801   1950      0      0   1326     20   4981   1253 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4658   1482 
    0     67     53      -    78      3      0     11   6801   1950      0      0   1326     20   5002   1255 
    0     68     53      -    79      3      0     11   6801   1950      0      0   1326     20   4861   1475 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4668   1243 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4990   1239 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4659   1362 
    0     68     53      -    79      3      0     11   6801   1950      0      0   1326     20   4846   1239 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4892   1184 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   4662   1372 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   5059   1243 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4821   1629 
    0     68     53      -    78      3      0     11   6801   1950      0      0   1326     20   4802   1236 
    0     67     53      -    77      3      0     11   6801   1950      0      0   1326     20   5039   1268 
    0     68     53      -    79      3      0     12   6801   1950      0      0   1326     20   4865    411 
