# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     68     53      -    67      4      0     11   7000   1950      0      0      1      3      0      0 
    0     67     53      -     2      0      0      0   7000   1950      0      0      1      3      0      0 
    0     50     51      -     2      0      0      2   6801   1605      0      0   2096     32   8760   1831 
    0     70     53      -    50      3      0      8   6801   1950      0      0   2096     32   9533   1781 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9539   1782 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9343   1791 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   8954   2093 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9490   1791 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9682   1774 
    0     69     53      -    74      4      0     12   6801   1950      0      0   2096     32   9639   1762 
    0     70     53      -    72      4      0     12   6801   1950      0      0   2096     32   9755   1771 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9424   1794 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9748   2285 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9469   1783 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9421   1695 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9468   1786 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9488   2383 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9424   1767 
    0     71     53      -    74      4      0     12   6801   1950      0      0   2096     32   9531   1768 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9554   1785 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9548   1787 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   8949   1776 
    0     69     53      -    74      4      0     12   6801   1950      0      0   2096     32   9436   1767 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9592   1780 
    0     71     53      -    74      4      0     12   6801   1950      0      0   2096     32   9639   1767 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9628   1778 
    0     69     53      -    74      4      0     12   6801   1950      0      0   2096     32   9544   2083 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9086   1783 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9027   1771 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9520   1778 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9453   1769 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9610   1989 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   8855   1798 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9598   1772 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9519   1780 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9496   1788 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9678   1778 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9043   1849 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9510   1786 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9609   1801 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9678   1795 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9053   1870 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9523   1788 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   8886   1766 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   8847   1776 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9409   1772 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9564   1775 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9511   2043 
    0     69     53      -    73      4      0     12   6801   1950      0      0   2096     32   9427   1799 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9447   1791 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9612   1730 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9235   1775 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9427   1780 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9525   1811 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9495   1796 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9726   2380 
    0     71     53      -    73      4      0     12   6801   1950      0      0   2096     32   9542   1784 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9547   1802 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9364   1695 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9574   1781 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9515   1762 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   8900   1776 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9548   1783 
    0     70     53      -    74      4      0     12   6801   1950      0      0   2096     32   9599   2152 
    0     70     53      -    73      4      0     12   6801   1950      0      0   2096     32   9709   1783 
    0     68     53      -    73      4      0     12   6801   1950      0      0    591     14      8      2 
