# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     67     54      -    81      1      0      6   7000   1950      0      0      1      3      0      0 
    0     68     54      -     1      0      0      0   6801   1950      0      0    554     10     10    144 
    0     65     54      -    50      1      0      4   6801   1950      0      0   1454     22   2452    362 
    0     66     54      -    87      1      0      5   6801   1950      0      0   1454     22   3193    965 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1454     22   2390    363 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   3102    875 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1454     22   2393    363 
    0     65     54      -    86      1      0      6   6801   1950      0      0   1454     22   3168    963 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1454     22   2459    364 
    0     66     54      -    87      1      0      5   6801   1950      0      0   1454     22   2782    974 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   3072    841 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1454     22   2592    868 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2412    367 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1454     22   2626    457 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1454     22   3038    953 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2508    362 
    0     66     54      -    87      1      0      5   6801   1950      0      0   1454     22   3175    963 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2467    363 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   3174    963 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1454     22   2430    366 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   3253    966 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2509    461 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2527    360 
    0     67     54      -    87      1      0      5   6801   1950      0      0   1454     22   2900    974 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1454     22   2564    387 
    0     65     53      -    87      1      0      6   6801   1950      0      0   1454     22   2867    964 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2460    360 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1454     22   3138    967 
    0     65     53      -    86      1      0      6   6801   1950      0      0   1454     22   3182    960 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1454     22   2471    364 
