# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     53      -    76      5      0     24   7000   1950      0      0      1      3      0      0 
    0     70     53      -     5      1      0      0   6801   1950      0      0    576     10    760    146 
    0     72     53      -    46      3      0     14   6801   1950      0      0   1326     20   8957   2414 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   9089   2403 
    0     71     54      -    75      5      0     21   6801   1950      0      0   1326     20   9029   2329 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8969   2402 
    0     72     54      -    75      5      0     21   6801   1950      0      0   1326     20   9072   2383 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8919   2404 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   9057   2408 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   8876   2398 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   9058   2416 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   9045   2345 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   9041   2378 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8993   2401 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   9087   2418 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8848   2403 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   9083   2401 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8986   2391 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   8814   2395 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   9108   2412 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   9072   2326 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8822   2128 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   9318   2293 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   8905   2398 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8999   2400 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   9039   2409 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   8895   2382 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8894   2404 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   8487   2386 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   9206   2245 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8903   2379 
    0     71     53      -    75      5      0     21   6801   1950      0      0   1326     20   8953   2372 
    0     72     53      -    74      5      0     21   6801   1950      0      0   1326     20   9166   2405 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   9093   1931 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8989   2398 
    0     71     53      -    74      5      0     21   6801   1950      0      0   1326     20   8572   2412 
    0     72     53      -    75      5      0     21   6801   1950      0      0   1326     20   9005   2410 
