# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     24     46      -     0      0      0      0    405    300      0      0      1      3      0      0 
    0     38     48      -     0      0      0      0   6801   1605    100      0    546      8     76     16 
    0     70     51      -    52      3      0     13   6801   1965      0      0   1582     24   9720   2144 
    0     70     51      -    77      5      0     17   6801   1965      0      0   1582     24   9062   1838 
    0     71     52      -    76      5      0     17   6801   1965      0      0   1582     24   8923   2417 
    0     71     52      -    76      5      0     17   6801   1965      0      0   1582     24   9919   2358 
    0     70     52      -    76      5      0     17   6801   1950      0      0   1582     24  10043   2425 
    0     70     52      -    77      5      0     17   6801   1950      0      0   1582     24   9111   2419 
    0     70     52      -    77      5      0     17   6801   1950      0      0   1582     24   9490   2386 
    0     70     52      -    77      5      0     17   6801   1950      0      0   1582     24   8894   1843 
    0     70     53      -    77      5      0     17   6801   1950      0      0   1582     24  10128   2427 
    0     70     53      -    76      5      0     17   6801   1950      0      0   1582     24   8987   1836 
    0     70     53      -    77      5      0     17   6801   1950      0      0   1582     24  10036   2427 
    0     71     53      -    77      5      0     17   6801   1950      0      0   1582     24   9217   1845 
    0     70     53      -    76      5      0     17   6801   1950      0      0   1582     24   9281   2428 
    0     71     53      -    77      5      0     17   6801   1950      0      0   1582     24   9394   2423 
    0     71     53      -    76      5      0     17   6801   1950      0      0   1582     24   9219   1836 
    0     71     53      -    77      5      0     17   6801   1950      0      0   1582     24   9936   2425 
    0     71     53      -    77      5      0     17   6801   1950      0      0   1582     24  10089   2404 
    0     71     53      -    76      5      0     17   6801   1950      0      0   1582     24   9342   1813 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24   9428   2422 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24   9203   1844 
    0     71     54      -    76      5      0     17   6801   1950      0      0   1582     24   8629   1941 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24  10066   2421 
    0     71     54      -    76      5      0     17   6801   1950      0      0   1582     24   9846   2229 
    0     71     54      -    76      5      0     17   6801   1950      0      0   1582     24   9160   1855 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24   9868   2243 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24   9097   2342 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24  10121   2409 
    0     71     54      -    76      5      0     17   6801   1950      0      0   1582     24   9830   2351 
    0     71     54      -    76      5      0     17   6801   1950      0      0   1582     24   9030   1833 
    0     71     54      -    77      5      0     17   6801   1950      0      0   1582     24   9114   2431 
    0     71     55      -    77      5      0     17   6801   1950      0      0   1582     24  10107   2419 
    0     71     55      -    77      5      0     17   6801   1950      0      0   1582     24   9229   1850 
    0     71     55      -    76      5      0     17   6801   1950      0      0   1582     24   9087   1855 
    0     71     55      -    76      5      0     17   6801   1950      0      0   1582     24   8990   2431 
    0     71     55      -    77      5      0     17   6801   1950      0      0   1582     24   8848   1921 
    0     71     55      -    77      5      0     17   6801   1950      0      0   1582     24   9165   1851 
    0     71     55      -    76      5      0     17   6801   1950      0      0   1582     24   9213   2446 
    0     72     55      -    76      5      0     17   6801   1950      0      0   1582     24   9157   1818 
    0     71     55      -    76      5      0     17   6801   1950      0      0   1582     24  10019   2422 
    0     71     55      -    77      5      0     17   6801   1950      0      0   1582     24   9646   2395 
    0     73     55      -    76      5      0     17   6801   1950      0      0   1582     24   8871   1813 
    0     71     55      -    76      5      0     17   6801   1950      0      0   1582     24   9613   2132 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     55      -    76      5      0     17   6801   1950      0      0   1582     24   9558   1981 
