# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     67     54      -    87      1      0      7   7000   1950      0      0      1      3      0      0 
    0     66     54      -     3      0      0      1   6801   1950      0      0    896     16    115     77 
    0     66     54      -    78      1      0      6   6801   1950      0      0   1326     20   3059    773 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2477    545 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   2865    955 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2606    460 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2465    367 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2381    365 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2491    376 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   3091    970 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   3170    964 
    0     68     54      -    88      1      0      7   6801   1950      0      0   1326     20   2499    368 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   2447    641 
    0     65     54      -    88      1      0      7   6801   1950      0      0   1326     20   3165    962 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   2674    475 
    0     66     54      -    88      1      0      7   6801   1950      0      0   1326     20   2543    976 
    0     67     54      -    89      1      0      6   6801   1950      0      0   1326     20   3200    965 
    0     65     54      -    88      1      0      7   6801   1950      0      0   1326     20   3261    966 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2486    376 
    0     65     54      -    87      1      0      7   6801   1950      0      0   1326     20   2497    483 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   3153    948 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3181    960 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   3214    972 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   2496    364 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2447    373 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2465    607 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2660    965 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3089    810 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2437    372 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   2850    969 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   3164    967 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2996    756 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2872    593 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   2466    368 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2590    944 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3102    921 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   2997    946 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   3178    929 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2443    362 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2447    366 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2466    970 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   3230    975 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   3210    967 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   3001    741 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2477    369 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2449    962 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3229    952 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2483    366 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3166    963 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2922    696 
    0     65     54      -    87      1      0      6   6801   1950      0      0   1326     20   2497    375 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2727    968 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3193    965 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2447    374 
    0     67     54      -    88      1      0      6   6801   1950      0      0   1326     20   2451    519 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2445    367 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   2475    975 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   3193    961 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3189    974 
    0     67     54      -    87      1      0      6   6801   1950      0      0   1326     20   3093    855 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2853    626 
    0     66     54      -    87      1      0      6   6801   1950      0      0   1326     20   2482    615 
    0     66     54      -    88      1      0      6   6801   1950      0      0   1326     20   3235    971 
    0     65     54      -    88      1      0      6   6801   1950      0      0   1326     20   2466    595 
