
#Trial: 0 for _gpu_1_16_7
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     54      -    79      5      0     46   7000   1950      0      0      1      3      0      0 
    0     72     54      -     2      0      0      0   6801   1950      0      0    430      6     23   2885 
    0     72     54      -    74      5      0     44   6801   1950      0      0    430      6     25   2893 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2856 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2822 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     50   2852 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2883 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2881 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2850 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2797 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     46   2838 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2853 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2880 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2850 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2810 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     27   2652 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     40   2636 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2656 

#Trial: 1 for _gpu_1_16_7
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     72     54      -    42      3      0     24   6801   1950      0      0    430      6     26   2737 
    0     72     54      -    33      2      0     20   6801   1950      0      0    430      6     26   2670 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     53   2663 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     27   2671 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2636 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2879 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2808 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     43   2853 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2884 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2898 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2829 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     27   2747 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2875 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2881 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2894 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     27   2754 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     47   2894 

#Trial: 2 for _gpu_1_16_7
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     44   7000   1950      0      0      1      3      0      0 
    0     72     54      -     0      0      0      0   6801   1950      0      0    430      6     27   2741 
    0     72     54      -    74      5      0     44   6801   1950      0      0    430      6     48   2864 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2866 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2889 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2849 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2736 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     51   2879 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2884 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2884 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2884 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2771 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     52   2855 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2858 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2864 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2884 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2810 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     32   2881 

#Trial: 3 for _gpu_1_16_7
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     72     53      -    42      3      0     24   6801   1950      0      0    430      6     24   2905 
    0     72     54      -    34      2      0     21   6801   1950      0      0    430      6     28   2850 
    0     73     54      -    81      5      0     46   6801   1950      0      0    430      6     24   2889 
    0     72     54      -    80      5      0     46   6801   1950      0      0    430      6     24   2886 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2801 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2884 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2883 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     28   2828 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2880 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2825 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2881 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2759 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     48   2880 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     31   2869 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2876 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2863 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2865 

#Trial: 4 for _gpu_1_16_7
