
#Trial: 0 for _gpu_2_16_8
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     54      -    44      5      0     50   7000   1950      0      0      1      3      0      2 
    0     67     54      -     1      0      0      1   6801   1950      0      0    430      6     26   3309 
    0     73     54      -    37      5      0     42   6801   1950      0      0    430      6     31   3421 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     28   3076 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3316 
    0     74     54      -    44      5      0     50   6801   1950      0      0    430      6     27   3340 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3052 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3195 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     29   3316 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3261 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     29   3214 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     45   3093 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     46   3319 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     46   3068 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     35   2739 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     32   2883 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     27   2830 
