
#Trial: 0 for _gpu_1_16_9
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     69     53      -     0      0      0      0   6801   1950      0      0    103      6     40     95 
    0     72     54      -    68      4      0     40   6801   1950      0      0    430      6     31   2901 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2860 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2837 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2882 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2769 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     50   2863 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2872 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2868 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2843 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2878 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2746 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     27   2881 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     49   2840 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2873 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2882 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2883 

#Trial: 1 for _gpu_1_16_9
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     66     53      -    53      3      0     30   7000   1950      0      0      1      3      8      5 
    0     72     54      -     2      0      0      2   6801   1950      0      0    430      6     23   2872 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2881 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2868 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2757 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2871 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     27   2882 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     29   2854 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2875 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2820 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2859 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2768 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2856 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2864 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     28   2853 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2871 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2808 

#Trial: 2 for _gpu_1_16_9
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     71     53      -    44      3      0     24   6801   1950      0      0    430      6     25   2771 
    0     72     54      -    12      1      0      8   6801   1950      0      0    430      6     24   2514 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     45   2610 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     27   2734 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2863 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     22   2829 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     21   2863 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     22   2882 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2818 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     22   2860 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     21   2860 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2801 
    0     72     54      -    76      5      0     44   6801   1950      0      0    430      6     23   2769 
    0     72     54      -    76      5      0     44   6801   1950      0      0    430      6     24   2853 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2863 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     26   2853 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     44   2867 

#Trial: 3 for _gpu_1_16_9
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     71     53      -    34      2      0     19   6801   1950      0      0    430      6     24   2894 
    0     72     54      -    22      2      0     14   6801   1950      0      0    430      6     23   2873 
    0     72     54      -    81      5      0     47   6801   1950      0      0    430      6     25   2864 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2872 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2740 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     45   2868 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     22   2863 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2852 
