
#Trial: 0 for _gpu_3_16_2
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    16      4      0     33   6801   1950      0      0    430      6     25   2932 
    0     74     54      -    22      5      0     46   6801   1950      0      0    430      6     24   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2809 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     55   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     51   3025 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     43   3249 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3422 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2834 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3090 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3264 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2837 

#Trial: 1 for _gpu_3_16_2
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    16      4      0     34   6801   1950      0      0    430      6     47   2968 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     31   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     31   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   2870 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2737 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3315 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3084 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2737 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3105 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2770 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3052 

#Trial: 2 for _gpu_3_16_2
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     73     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    14      3      0     28   6801   1950      0      0    430      6     28   3379 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     27   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2811 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3193 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     23   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3044 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2757 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   3141 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     54   2928 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     51   3308 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     50   3176 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     29   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   2740 

#Trial: 3 for _gpu_3_16_2
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    14      3      0     29   6801   1950      0      0    430      6     27   2855 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3074 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2992 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     31   3421 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     33   3374 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     24   3258 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     31   2738 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     53   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     56   2737 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     50   3376 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2855 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2999 

#Trial: 4 for _gpu_3_16_2
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     73     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    15      3      0     31   6801   1950      0      0    430      6     25   2777 
    0     74     54      -    22      5      0     48   6801   1950      0      0    430      6     26   3197 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     24   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3332 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     35   3080 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     48   3308 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     51   2853 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     44   3026 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     31   3162 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3422 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   2738 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3181 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2997 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3235 
