
#Trial: 0 for _gpu_2_16_5
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     71     54      -    44      5      0     50   7000   1950      0      0      1      3      0      0 
    0     72     54      -    14      2      0     16   6801   1950      0      0    430      6     28   3096 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     27   2977 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     41   3194 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     51   3110 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     49   3191 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     28   2953 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     27   2902 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     29   2770 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     32   3301 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     25   3193 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3248 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     28   2966 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     29   3306 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     25   3105 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     27   3404 

#Trial: 1 for _gpu_2_16_5
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    44      5      0     50   7000   1950      0      0      1      3      0      0 
    0     72     54      -    22      3      0     25   6801   1950      0      0    430      6     27   3423 
    0     72     54      -    33      4      0     37   6801   1950      0      0    430      6     29   3415 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     27   3306 
    0     72     54      -    45      5      0     50   6801   1950      0      0    430      6     28   3033 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3069 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     31   3218 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     31   3342 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     27   2986 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     28   3068 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     25   3252 
    0     73     54      -    45      5      0     50   6801   1950      0      0    430      6     29   3011 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     34   3421 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     26   3033 
    0     73     54      -    44      5      0     50   6801   1950      0      0    430      6     33   3190 
    0     72     54      -    44      5      0     50   6801   1950      0      0    430      6     47   3083 

#Trial: 2 for _gpu_2_16_5
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     53      -    44      5      0     50   7000   1950      0      0      1      3      0      0 
    0     73     53      -    11      2      0     13   6801   1950      0      0    430      6     25   3272 
