
#Trial: 0 for _gpu_1_16_6
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    79      5      0     45   7000   1950      0      0      1      3      0      0 
    0     72     54      -    49      3      0     28   6801   1950      0      0    430      6     23   2875 
    0     72     54      -    36      2      0     22   6801   1950      0      0    430      6     23   2893 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2899 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2893 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     27   2873 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2754 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     53   2881 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2873 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2844 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2881 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     33   2891 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     29   2878 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2892 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2859 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2767 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     48   2838 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2860 

#Trial: 1 for _gpu_1_16_6
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    76      5      0     43   7000   1950      0      0      1      3      0      0 
    0     72     54      -     9      1      0      6   6801   1950      0      0    430      6     24   2796 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     55   2803 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     23   2837 
    0     72     54      -    77      5      0     44   6801   1950      0      0    430      6     21   2769 
    0     72     54      -    77      5      0     44   6801   1950      0      0    430      6     23   2737 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     22   2880 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2781 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     38   2851 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     21   2814 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     25   2896 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2852 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2801 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     56   2880 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2888 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2877 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2853 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     27   2787 

#Trial: 2 for _gpu_1_16_6
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    78      5      0     45   7000   1950      0      0      1      3      0      0 
    0     72     54      -    30      2      0     16   6801   1950      0      0    430      6     23   2884 
