
#Trial: 0 for _gpu_1_16_5
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    79      5      0     45   7000   1950      0      0      1      3      0      0 
    0     72     54      -    16      1      0     10   6801   1950      0      0    430      6     24   2880 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2896 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2740 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     39   2816 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2702 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     23   2922 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2817 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2918 
    0     73     54      -    79      5      0     46   6801   1950      0      0    430      6     25   2876 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2900 
    0     72     54      -    79      5      0     46   6801   1950      0      0    430      6     26   2843 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2877 
    0     72     54      -    79      5      0     46   6801   1950      0      0    430      6     25   2881 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2909 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2887 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2709 
    0     72     54      -    79      5      0     46   6801   1950      0      0    430      6     24   2911 

#Trial: 1 for _gpu_1_16_5
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    79      5      0     46   7000   1950      0      0      1      3      0      0 
    0     72     54      -    24      2      0     13   6801   1950      0      0    430      6     26   2818 
    0     72     54      -    72      5      0     42   6801   1950      0      0    430      6     46   2850 
    0     73     54      -    79      5      0     45   6801   1950      0      0    430      6     26   2820 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     24   2880 
    0     72     54      -    79      5      0     45   6801   1950      0      0    430      6     25   2888 
    0     73     54      -    78      5      0     45   6801   1950      0      0    430      6     21   2741 
    0     72     54      -    78      5      0     45   6801   1950      0      0    430      6     24   2817 
