
#Trial: 0 for _gpu_3_16_8
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     75     54      -    23      5      0     49   7000   1950      0      0      1      3      0      0 
    0     72     53      -     0      0      0      0   6801   1950      0      0    430      6     26   2964 
    0     73     54      -    20      5      0     43   6801   1950      0      0    430      6     25   2811 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3350 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     27   2850 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     29   2774 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     32   2965 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     50   2853 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     49   2826 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     42   2983 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2740 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2872 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2852 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3118 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3308 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3421 

#Trial: 1 for _gpu_3_16_8
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     47   7000   1950      0      0      1      3      0      0 
    0     67     53      -     0      0      0      0   6801   1950      0      0    103      6     41    691 
