
#Trial: 0 for _gpu_3_16_4
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    16      4      0     34   6801   1950      0      0    430      6     34   3149 
    0     74     54      -    15      3      0     32   6801   1950      0      0    430      6     57   3374 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     51   3251 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     50   3142 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2740 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   2968 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2739 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2737 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3289 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2850 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     24   3421 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3133 

#Trial: 1 for _gpu_3_16_4
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     73     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -     8      2      0     17   6801   1950      0      0    430      6     29   3308 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2850 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     39   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     45   3082 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     47   3284 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     37   2739 
