
#Trial: 0 for _gpu_3_16_3
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     73     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    14      3      0     29   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     48   2957 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     44   3306 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     46   2964 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   2739 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     30   2804 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2748 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3140 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3089 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3041 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3307 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3152 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3421 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3083 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3333 

#Trial: 1 for _gpu_3_16_3
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     73     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    11      3      0     22   6801   1950      0      0    430      6     48   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     27   2741 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2741 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   3286 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2747 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     28   2850 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2737 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3018 

#Trial: 2 for _gpu_3_16_3
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     74     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     74     54      -    14      3      0     29   6801   1950      0      0    430      6     45   3190 
    0     74     54      -    20      5      0     43   6801   1950      0      0    430      6     48   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3110 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2740 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2740 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   2867 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2850 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3141 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     26   2737 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2945 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   3308 

#Trial: 3 for _gpu_3_16_3
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     72     54      -    23      5      0     47   7000   1950      0      0      1      3      0      0 
    0     74     54      -    12      3      0     25   6801   1950      0      0    430      6     28   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2852 
    0     73     54      -    24      5      0     50   6801   1950      0      0    430      6     27   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     30   3305 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     22   3308 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     24   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3000 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3123 
    0     73     54      -    24      5      0     50   6801   1950      0      0    430      6     44   3387 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     45   2965 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     51   3421 
    0     74     54      -    24      5      0     50   6801   1950      0      0    430      6     42   3244 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   2740 

#Trial: 4 for _gpu_3_16_3
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec   mclk   pclk  pviol  tviol     fb   bar1  rxpci  txpci 
# Idx      W      C      C      %      %      %      %    MHz    MHz      %   bool     MB     MB   MB/s   MB/s 
    0     75     54      -    23      5      0     50   7000   1950      0      0      1      3      0      0 
    0     73     54      -    11      2      0     22   6801   1950      0      0    430      6     28   2739 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3061 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3306 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     27   2756 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3308 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     29   3133 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   2850 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3154 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     25   2737 
    0     73     54      -    23      5      0     50   6801   1950      0      0    430      6     24   3140 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3193 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     28   3421 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     25   3138 
    0     74     54      -    23      5      0     50   6801   1950      0      0    430      6     26   3421 
    0     75     54      -    23      5      0     50   6801   1950      0      0    430      6     32   2850 
